,UserId,TransactionId,TransactionTime,ItemCode,ItemDescription,NumberOfItemsPurchased,CostPerItem,Country
5985,-1,6298083,Sat Jan 05 13:09:00 IST 2019,1529157,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,3,2.25,United Kingdom
5986,322665,6336935,Sat Jan 26 04:28:00 IST 2019,490434,6 GIFT TAGS 50'S CHRISTMAS ,36,1.15,United Kingdom
5987,-1,6372267,Sun Feb 10 07:23:00 IST 2019,437388,GLITTER BUTTERFLY CLIPS,3,6.85,United Kingdom
5988,315693,5953343,Wed Mar 28 09:28:00 IST 2018,462546,BANQUET BIRTHDAY  CARD  ,36,0.58,United Kingdom
5989,364098,6145799,Wed Sep 12 09:02:00 IST 2018,486045,ZINC T-LIGHT HOLDER STAR LARGE,30,1.32,United Kingdom
5990,380142,6263015,Sat Dec 15 11:24:00 IST 2018,493941,CAT AND BIRD WALL ART,54,1.55,United Kingdom
5991,316281,6011940,Sat May 26 11:05:00 IST 2018,471807,GUMBALL COAT RACK,54,2.9,United Kingdom
5992,331044,6004966,Sun May 20 05:23:00 IST 2018,1765617,WORLD WAR 2 GLIDERS ASSTD DESIGNS,144,0.41,United Kingdom
5993,275058,6010092,Wed May 23 07:47:00 IST 2018,435288,LUNCH BAG CARS BLUE,36,2.28,United Kingdom
5994,304668,6348408,Tue Jan 29 15:48:00 IST 2019,482160,JAM MAKING SET WITH JARS,3,5.87,United Kingdom
5995,360318,6323911,Sat Jan 19 11:15:00 IST 2019,483609,DRAWER KNOB CRACKLE GLAZE GREEN,36,2.28,United Kingdom
5996,363048,6368362,Fri Feb 08 09:29:00 IST 2019,493311,VINTAGE JINGLE BELLS HEART,3,11.39,United Kingdom
5997,-1,6263092,Sat Dec 15 12:04:00 IST 2018,1788150,LADIES & GENTLEMEN METAL SIGN,6,6.85,United Kingdom
5998,-1,6109367,Tue Aug 14 13:26:00 IST 2018,484092,RECYCLED ACAPULCO MAT TURQUOISE,3,22.95,United Kingdom
5999,355383,6110764,Fri Aug 17 07:37:00 IST 2018,476637,GREEN REGENCY TEACUP AND SAUCER,3,4.08,United Kingdom
6000,335685,6053410,Fri Jun 29 07:04:00 IST 2018,463722,RIBBON REEL STRIPES DESIGN ,72,2.28,United Kingdom
6001,305235,6275038,Sat Dec 22 11:39:00 IST 2018,488775,SET OF 3 HANGING OWLS OLLIE BEAK,36,1.73,United Kingdom
6002,-1,6125086,Mon Aug 27 06:25:00 IST 2018,463449,BROWN  PIRATE TREASURE CHEST ,6,5.7,United Kingdom
6003,323022,6365722,Wed Feb 06 06:58:00 IST 2019,472332,MINI PAINT SET VINTAGE ,108,0.9,United Kingdom
6004,374661,6216551,Tue Nov 13 09:40:00 IST 2018,1789179,SMALL HANGING IVORY/RED WOOD BIRD,3,0.58,United Kingdom
6005,370713,6216386,Tue Nov 13 08:17:00 IST 2018,1890378,SILVER M.O.P ORBIT DROP EARRINGS,6,5.87,United Kingdom
6006,273021,5985947,Mon Apr 30 10:27:00 IST 2018,467229,DECORATION WHITE CHICK MAGIC GARDEN,9,1.18,United Kingdom
6007,315819,6085519,Sat Jul 28 06:50:00 IST 2018,446019,PINK  POLKADOT CUP,24,1.18,United Kingdom
6008,361620,6258318,Tue Dec 11 10:46:00 IST 2018,434154,GREEN POLKADOT BOWL,12,1.73,United Kingdom
6009,-1,6289767,Mon Dec 31 07:41:00 IST 2018,435078,RED RETROSPOT SHOPPER BAG,12,4.55,United Kingdom
6010,-1,6224240,Mon Nov 19 08:02:00 IST 2018,476658,PINK REGENCY TEACUP AND SAUCER,3,8.0,United Kingdom
6011,306012,5957644,Mon Apr 02 13:23:00 IST 2018,1784748,SET OF 72 PINK HEART PAPER DOILIES,6,2.01,United Kingdom
6012,298074,6353963,Sat Feb 02 06:35:00 IST 2019,452193,RETROSPOT LARGE MILK JUG,9,6.84,United Kingdom
6013,331821,6297357,Sat Jan 05 09:52:00 IST 2019,469455,CHARLOTTE BAG SUKI DESIGN,30,1.18,United Kingdom
6014,341355,6180614,Fri Oct 12 08:02:00 IST 2018,485016,PETIT TRAY CHIC,15,2.28,United Kingdom
6015,362964,6125108,Mon Aug 27 06:39:00 IST 2018,485289,LED TEA LIGHTS,18,3.99,United Kingdom
6016,299145,6018122,Sat Jun 02 06:41:00 IST 2018,445452,PACK OF 72 RETROSPOT CAKE CASES,72,0.76,United Kingdom
6017,-1,6326947,Sun Jan 20 14:41:00 IST 2019,1892814,OLD ROSE COMBO BEAD NECKLACE,3,4.01,United Kingdom
6018,-1,6358715,Sun Feb 03 11:41:00 IST 2019,462588,PENNY FARTHING BIRTHDAY CARD,6,1.15,United Kingdom
6019,295743,5906395,Wed Feb 14 08:24:00 IST 2018,787269,PINK/GREEN FLOWER DESIGN BIG MUG,3,2.7,United Kingdom
6020,347025,6149231,Sun Sep 16 09:16:00 IST 2018,1010898,DOORMAT UNION FLAG,30,9.32,United Kingdom
6021,275247,6128452,Wed Aug 29 04:57:00 IST 2018,484764,RABBIT NIGHT LIGHT,36,2.88,United Kingdom
6022,305340,6249793,Fri Dec 07 08:34:00 IST 2018,491295,BELLE JARDINIERE CUSHION COVER,6,5.18,United Kingdom
6023,-1,6015856,Tue May 29 14:24:00 IST 2018,1787079,JUMBO BAG STRAWBERRY,15,5.7,United Kingdom
6024,326970,6316959,Tue Jan 15 10:27:00 IST 2019,480165,HAND WARMER OWL DESIGN,36,2.9,United Kingdom
6025,281316,5961648,Sat Apr 07 09:37:00 IST 2018,336336,LARGE CHINESE STYLE SCISSOR,30,1.18,United Kingdom
6026,284067,6321293,Fri Jan 18 08:04:00 IST 2019,491253,HOME SWEET HOME CUSHION COVER ,6,5.18,United Kingdom
6027,306726,6148901,Sun Sep 16 07:32:00 IST 2018,454041,VINTAGE UNION JACK BUNTING,3,11.73,United Kingdom
6028,346080,6249672,Fri Dec 07 07:40:00 IST 2018,1783866,ANTIQUE SILVER T-LIGHT GLASS,216,1.47,United Kingdom
6029,300258,6015922,Tue May 29 14:30:00 IST 2018,486864,BULL DOG BOTTLE OPENER,24,5.73,United Kingdom
6030,355845,6030189,Sun Jun 10 12:12:00 IST 2018,458409,DINOSAUR KEYRINGS ASSORTED,108,0.29,United Kingdom
6031,-1,5919694,Tue Feb 20 12:35:00 IST 2018,441735,SET/2 RED RETROSPOT TEA TOWELS ,3,8.16,United Kingdom
6032,371175,6123997,Sun Aug 26 07:33:00 IST 2018,466011,IVORY DINER WALL CLOCK,6,11.73,United Kingdom
6033,287574,6388184,Sun Feb 17 05:31:00 IST 2019,435078,RED RETROSPOT SHOPPER BAG,300,1.47,United Kingdom
6034,377097,6264830,Sun Dec 16 10:58:00 IST 2018,476973,CARD I LOVE LONDON ,36,0.58,United Kingdom
6035,371133,5960416,Fri Apr 06 11:16:00 IST 2018,447867,SKULLS WRITING SET ,9,2.28,United Kingdom
6036,350721,6156227,Sat Sep 22 09:05:00 IST 2018,447426,SET/4 DAISY MIRROR MAGNETS,72,0.41,United Kingdom
6037,271551,6012160,Sun May 27 06:26:00 IST 2018,444612,PARTY METAL SIGN ,150,1.73,United Kingdom
6038,296352,6307466,Fri Jan 11 11:57:00 IST 2019,490518,HOT STUFF HOT WATER BOTTLE,18,5.18,United Kingdom
6039,282828,6225307,Tue Nov 20 06:52:00 IST 2018,491568,PHOTO FRAME LINEN AND LACE SMALL,18,2.88,United Kingdom
6040,354795,6268053,Tue Dec 18 08:15:00 IST 2018,445473,PACK OF 72 SKULL CAKE CASES,3,0.76,United Kingdom
6041,-1,6213207,Sun Nov 11 08:40:00 IST 2018,1777377,KITCHEN FLOWER POTS WALL PLAQUE,9,6.85,United Kingdom
6042,296016,6339729,Sat Jan 26 11:27:00 IST 2019,434217,PINK POLKADOT BOWL,6,3.4,United Kingdom
6043,313131,6270176,Wed Dec 19 06:06:00 IST 2018,1665741,CHILLI LIGHTS,12,7.94,EIRE
6044,313656,6007001,Mon May 21 07:53:00 IST 2018,475419,SET OF 4 NAPKIN CHARMS HEARTS,18,3.52,Channel Islands
6045,364266,6212162,Fri Nov 09 11:01:00 IST 2018,475881,CHARLOTTE BAG DOLLY GIRL DESIGN,18,1.18,United Kingdom
6046,282051,6229509,Sat Nov 24 07:25:00 IST 2018,470883,REGENCY CAKESTAND 3 TIER,18,17.6,United Kingdom
6047,-1,6189183,Sat Oct 20 09:35:00 IST 2018,448539,,-90,0.0,United Kingdom
6048,302694,6180757,Fri Oct 12 09:33:00 IST 2018,455658,MOCK LOBSTER FRIDGE MAGNET,36,0.54,United Kingdom
6049,276528,5963232,Sun Apr 08 09:55:00 IST 2018,1788864,S/4 VALENTINE DECOUPAGE HEART BOX,9,4.08,United Kingdom
6050,-1,6334625,Wed Jan 23 09:06:00 IST 2019,460068,CHOCOLATE THIS WAY METAL SIGN,6,5.7,United Kingdom
6051,266805,6147691,Sat Sep 15 10:36:00 IST 2018,435288,LUNCH BAG CARS BLUE,30,2.28,Germany
6052,307440,6342116,Sun Jan 27 09:07:00 IST 2019,474957,BAKING SET SPACEBOY DESIGN,9,6.84,United Kingdom
6053,-1,6246911,Tue Dec 04 12:28:00 IST 2018,489321,GARDENERS KNEELING PAD KEEP CALM ,6,4.55,United Kingdom
6054,322518,6294343,Wed Jan 02 08:44:00 IST 2019,465087,FELTCRAFT BUTTERFLY HEARTS,36,2.01,United Kingdom
6055,278523,6360838,Mon Feb 04 09:01:00 IST 2019,488775,SET OF 3 HANGING OWLS OLLIE BEAK,6,1.73,United Kingdom
6056,326655,5919716,Tue Feb 20 12:53:00 IST 2018,465129,FELTCRAFT 6 FLOWER FRIENDS,18,2.9,United Kingdom
6057,278166,6088357,Sun Jul 29 08:38:00 IST 2018,443394,LAVENDER SCENTED FABRIC HEART,12,1.73,United Kingdom
6058,-1,5957424,Mon Apr 02 10:12:00 IST 2018,469392,LUNCH BOX WITH CUTLERY RETROSPOT ,3,6.85,United Kingdom
6059,274008,6053080,Wed Jun 27 09:31:00 IST 2018,465192,PLACE SETTING WHITE STAR,24,0.58,United Kingdom
6060,306726,5992833,Mon May 07 10:29:00 IST 2018,470883,REGENCY CAKESTAND 3 TIER,3,17.6,United Kingdom
6061,305634,6288337,Sun Dec 30 09:04:00 IST 2018,482349,HOMEMADE JAM SCENTED CANDLES,36,2.01,United Kingdom
6062,295176,6117166,Mon Aug 20 12:54:00 IST 2018,435078,RED RETROSPOT SHOPPER BAG,15,1.73,United Kingdom
6063,299817,6081086,Mon Jul 23 09:20:00 IST 2018,484911,ZINC HERB GARDEN CONTAINER,15,8.63,France
6064,-1,5987553,Tue May 01 11:51:00 IST 2018,477162,SET OF 6 SPICE TINS PANTRY DESIGN,3,11.45,United Kingdom
6065,306726,6182957,Sun Oct 14 08:31:00 IST 2018,473823,HAPPY STENCIL CRAFT,3,1.73,United Kingdom
6066,269619,6199809,Tue Oct 30 06:01:00 IST 2018,486318,SET OF 5 LUCKY CAT MAGNETS ,36,2.88,United Kingdom
6067,345660,6255227,Mon Dec 10 08:22:00 IST 2018,456393,RED HANGING HEART T-LIGHT HOLDER,3,4.08,United Kingdom
6068,260694,5973297,Mon Apr 16 10:51:00 IST 2018,473676,PLASTERS IN TIN CIRCUS PARADE ,36,2.28,Austria
6069,-1,6388030,Sat Feb 16 13:28:00 IST 2019,786702,"PET MUG, GOLDFISH",3,1.15,United Kingdom
6070,365484,5932718,Wed Feb 28 06:54:00 IST 2018,473130,MAGIC DRAWING SLATE DOLLY GIRL ,576,0.58,Sweden
6071,267708,6361058,Mon Feb 04 09:51:00 IST 2019,482832,REVOLVER WOODEN RULER ,15,2.7,United Kingdom
6072,363048,6368362,Fri Feb 08 09:29:00 IST 2019,464331,SCOTTIE DOG HOT WATER BOTTLE,3,6.84,United Kingdom
6073,351624,6370562,Sat Feb 09 09:06:00 IST 2019,488334,CHILDRENS CUTLERY DOLLY GIRL ,12,5.73,United Kingdom
6074,285096,6374445,Sun Feb 10 11:34:00 IST 2019,1734180,BATHROOM METAL SIGN,36,0.76,United Kingdom
6075,337113,6190877,Sun Oct 21 10:57:00 IST 2018,469455,CHARLOTTE BAG SUKI DESIGN,30,1.18,United Kingdom
6076,339045,5935666,Sat Mar 03 10:09:00 IST 2018,447594,SMALL GLASS HEART TRINKET POT,-6,2.56,United Kingdom
6077,-1,6291241,Mon Dec 31 12:59:00 IST 2018,488544,SET OF 3 WOODEN SLEIGH DECORATIONS,3,3.4,United Kingdom
6078,331968,5941089,Sun Mar 18 12:41:00 IST 2018,1734222,AREA PATROLLED METAL SIGN,36,2.9,United Kingdom
6079,277830,5960339,Fri Apr 06 09:34:00 IST 2018,1492113,WHITE METAL LANTERN,3,5.18,United Kingdom
6080,-1,5919947,Wed Feb 21 05:51:00 IST 2018,442407,VINTAGE RED TEATIME MUG,12,3.47,United Kingdom
6081,-1,6154489,Wed Sep 19 10:22:00 IST 2018,446019,PINK  POLKADOT CUP,27,2.25,United Kingdom
6082,356685,6230433,Sat Nov 24 09:38:00 IST 2018,434385,DOORMAT RED RETROSPOT,30,9.78,United Kingdom
6083,351435,6217673,Wed Nov 14 06:20:00 IST 2018,476994,CARD BIRTHDAY COWBOY,36,0.58,United Kingdom
6084,-1,5927647,Sun Feb 25 11:29:00 IST 2018,1764609,KNITTED UNION FLAG HOT WATER BOTTLE,174,11.69,United Kingdom
6085,379449,5953882,Fri Mar 30 11:50:00 IST 2018,1519371,SET/6 PINK  BUTTERFLY T-LIGHTS,3,2.9,United Kingdom
6086,-1,6345240,Mon Jan 28 11:23:00 IST 2019,489069,DOLLY GIRL CHILDRENS BOWL,3,3.4,United Kingdom
6087,278796,6271298,Wed Dec 19 08:44:00 IST 2018,1732143,WOOD 2 DRAWER CABINET WHITE FINISH,6,9.6,United Kingdom
6088,-1,6170186,Wed Oct 03 05:20:00 IST 2018,468111,HANGING CHICK CREAM DECORATION,36,1.73,United Kingdom
6089,305235,6275038,Sat Dec 22 11:39:00 IST 2018,490329,ROLL WRAP VINTAGE CHRISTMAS,6,1.73,United Kingdom
6090,296016,6275368,Sat Dec 22 13:12:00 IST 2018,1788675,CACTI T-LIGHT CANDLES,48,1.15,United Kingdom
6091,333963,5987377,Tue May 01 10:04:00 IST 2018,482916,TRAVEL CARD WALLET VINTAGE TICKET,72,0.58,United Kingdom
6092,283920,6277854,Mon Dec 24 06:20:00 IST 2018,487242,JUMBO BAG VINTAGE LEAF,60,2.88,Switzerland
6093,303576,6229190,Fri Nov 23 11:24:00 IST 2018,473970,FELTCRAFT CUSHION RABBIT,3,5.18,United Kingdom
6094,359289,6060351,Tue Jul 03 11:46:00 IST 2018,443835,VICTORIAN  METAL POSTCARD SPRING,18,2.34,United Kingdom
6095,373590,6193385,Tue Oct 23 10:54:00 IST 2018,489300,GARDENERS KNEELING PAD CUP OF TEA ,3,2.28,United Kingdom
6096,303786,6197004,Sun Oct 28 04:39:00 IST 2018,445410,SET OF 72 RETROSPOT PAPER  DOILIES,36,2.01,United Kingdom
6097,323610,6182363,Sun Oct 14 04:49:00 IST 2018,476658,PINK REGENCY TEACUP AND SAUCER,18,4.08,United Kingdom
6098,284529,6156788,Sun Sep 23 06:05:00 IST 2018,439194,SET/5 RED RETROSPOT LID GLASS BOWLS,18,4.08,United Kingdom
6099,374661,6190569,Sun Oct 21 08:58:00 IST 2018,476238,FRENCH BLUE METAL DOOR SIGN 3,3,1.73,United Kingdom
6100,313131,6249045,Wed Dec 05 10:49:00 IST 2018,316260,FAIRY CAKE DESIGN UMBRELLA,12,5.18,EIRE
6101,325038,6283024,Wed Dec 26 07:09:00 IST 2018,471870,HEART OF WICKER LARGE,18,4.08,United Kingdom
6102,-1,6390813,Sun Feb 17 12:26:00 IST 2019,492114,3 RAFFIA RIBBONS 50'S CHRISTMAS ,15,1.15,United Kingdom
6103,-1,5980260,Wed Apr 25 06:40:00 IST 2018,444675,GIN + TONIC DIET METAL SIGN,3,6.85,United Kingdom
6104,321531,5909145,Fri Feb 16 09:55:00 IST 2018,475020,4 TRADITIONAL SPINNING TOPS,3,1.73,United Kingdom
6105,-1,6374588,Sun Feb 10 12:33:00 IST 2019,483819,T-LIGHT HOLDER SILVER HEART HANDLE,3,5.7,United Kingdom
6106,369852,6286346,Sat Dec 29 10:59:00 IST 2018,449022,SET/4 SPRING FLOWER DECORATION,72,1.04,United Kingdom
6107,-1,6390813,Sun Feb 17 12:26:00 IST 2019,315819,SANDALWOOD FAN,9,2.25,United Kingdom
6108,372897,6345405,Mon Jan 28 11:51:00 IST 2019,482916,TRAVEL CARD WALLET VINTAGE TICKET,30,0.58,United Kingdom
6109,351057,6343568,Mon Jan 28 08:16:00 IST 2019,471576,NATURAL SLATE CHALKBOARD LARGE ,9,6.84,United Kingdom
6110,359835,6361498,Mon Feb 04 12:48:00 IST 2019,747579,BLACK CHRISTMAS TREE 120CM,18,2.7,United Kingdom
6111,-1,6109367,Tue Aug 14 13:26:00 IST 2018,1529157,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,9,2.25,United Kingdom
6112,-1,6121049,Wed Aug 22 13:25:00 IST 2018,487263,JUMBO BAG DOILEY PATTERNS,6,5.7,United Kingdom
6113,330750,6135195,Mon Sep 03 08:16:00 IST 2018,433062,VIPPASSPORT COVER ,9,2.9,United Kingdom
6114,-1,6033654,Tue Jun 12 12:03:00 IST 2018,480711,TEA FOR ONE POLKADOT,3,11.45,United Kingdom
6115,273441,6018067,Sat Jun 02 05:33:00 IST 2018,466809,BUNNY WOODEN PAINTED WITH FLOWER ,36,1.18,United Kingdom
6116,304563,6260540,Wed Dec 12 10:59:00 IST 2018,1783866,ANTIQUE SILVER T-LIGHT GLASS,36,1.73,United Kingdom
6117,332976,6266865,Mon Dec 17 13:29:00 IST 2018,484617,DOUGHNUT LIP GLOSS ,60,1.73,United Kingdom
6118,345933,5944576,Wed Mar 21 06:55:00 IST 2018,478338,GLASS CLOCHE SMALL,12,5.46,United Kingdom
6119,354879,5927251,Sun Feb 25 09:11:00 IST 2018,435225,LUNCH BAG RED RETROSPOT,6,2.28,United Kingdom
6120,286272,6130091,Fri Aug 31 08:23:00 IST 2018,444423,DO NOT TOUCH MY STUFF DOOR HANGER ,6,2.01,United Kingdom
6121,355026,6240168,Sat Dec 01 07:49:00 IST 2018,482769,SET 2 PANTRY DESIGN TEA TOWELS,3,4.49,United Kingdom
6122,-1,6027637,Sat Jun 09 11:49:00 IST 2018,464982,CHRISTMAS CRAFT WHITE FAIRY ,3,4.55,United Kingdom
6123,291543,6071549,Tue Jul 17 08:38:00 IST 2018,477183,SET OF 6 HERB TINS SKETCHBOOK,12,5.46,United Kingdom
6124,304542,6055665,Sat Jun 30 13:29:00 IST 2018,1782459,ASSORTED COLOUR BIRD ORNAMENT,12,2.34,United Kingdom
6125,339003,6206090,Sun Nov 04 12:01:00 IST 2018,471870,HEART OF WICKER LARGE,18,4.08,United Kingdom
6126,-1,6154665,Wed Sep 19 11:58:00 IST 2018,1774899,TOMATO CHARLIE+LOLA COASTER SET,3,8.0,United Kingdom
6127,324744,5942717,Mon Mar 19 11:56:00 IST 2018,470946,ENAMEL WASH BOWL CREAM,3,5.18,United Kingdom
6128,355782,6061627,Sun Jul 08 07:59:00 IST 2018,468363,COFFEE MUG APPLES DESIGN,18,3.52,United Kingdom
6129,369642,6345460,Mon Jan 28 11:58:00 IST 2019,475377,PIGGY BANK RETROSPOT ,3,3.52,United Kingdom
6130,-1,6052321,Wed Jun 27 06:41:00 IST 2018,451668,VINTAGE KID DOLLY CARD ,3,1.15,United Kingdom
6131,330036,6162640,Fri Sep 28 07:59:00 IST 2018,455973,CITRONELLA CANDLE FLOWERPOT,12,2.9,United Kingdom
6132,-1,5986266,Tue May 01 06:33:00 IST 2018,452697,SET OF 6 FUNKY BEAKERS,3,7.77,United Kingdom
6133,380352,6139111,Fri Sep 07 09:56:00 IST 2018,1667526,FROSTED WHITE BASE ,216,0.31,United Kingdom
6134,344043,6014283,Mon May 28 09:00:00 IST 2018,476931,WRAP CIRCUS PARADE,75,0.58,United Kingdom
6135,377034,5987223,Tue May 01 08:42:00 IST 2018,445326,STRAWBERRY HONEYCOMB  GARLAND ,18,2.28,United Kingdom
6136,380562,6380594,Tue Feb 12 09:08:00 IST 2019,1787835,RED DRAGONFLY HELICOPTER,3,10.98,United Kingdom
6137,285579,6008244,Tue May 22 07:13:00 IST 2018,483126,TRAVEL CARD WALLET FLOWER MEADOW,-72,0.58,United Kingdom
6138,379617,5934093,Fri Mar 02 07:19:00 IST 2018,435771,FUNKY WASHING UP GLOVES ASSORTED,18,2.9,United Kingdom
6139,346017,5960526,Sat Apr 07 05:25:00 IST 2018,1788780,RED HEARTS LIGHT CHAIN ,36,1.73,United Kingdom
6140,290682,6277931,Mon Dec 24 06:51:00 IST 2018,464541,NOEL WOODEN BLOCK LETTERS ,9,8.22,United Kingdom
6141,353577,6080030,Mon Jul 23 06:42:00 IST 2018,476679,ROSES REGENCY TEACUP AND SAUCER ,18,4.08,United Kingdom
6142,-1,6314836,Mon Jan 14 11:38:00 IST 2019,475881,CHARLOTTE BAG DOLLY GIRL DESIGN,3,2.25,United Kingdom
6143,-1,6355448,Sat Feb 02 11:18:00 IST 2019,481047,PACK OF 20 NAPKINS PANTRY DESIGN,9,2.25,United Kingdom
6144,-1,5961659,Sat Apr 07 09:46:00 IST 2018,982296,WOVEN FROST CUSHION COVER,6,5.7,United Kingdom
6145,378462,6319291,Wed Jan 16 08:45:00 IST 2019,455784,BAG 250g SWIRLY MARBLES,6,1.18,United Kingdom
6146,-1,6367097,Wed Feb 06 10:25:00 IST 2019,459291,SAVE THE PLANET MUG,3,4.55,United Kingdom
6147,-1,6335703,Fri Jan 25 09:03:00 IST 2019,459648,BINGO SET,24,5.18,EIRE
6148,333018,6363269,Tue Feb 05 08:48:00 IST 2019,475020,4 TRADITIONAL SPINNING TOPS,3,2.01,United Kingdom
6149,312795,6228343,Wed Nov 21 11:09:00 IST 2018,491547,SET OF 2 TRAYS HOME SWEET HOME,6,13.74,United Kingdom
6150,294630,6043675,Wed Jun 20 07:54:00 IST 2018,442449,VINTAGE BILLBOARD TEA MUG,18,1.73,United Kingdom
6151,317268,6110962,Fri Aug 17 08:51:00 IST 2018,455196,FLOWERS  STICKERS,36,1.18,European Community
6152,316869,6300932,Mon Jan 07 07:19:00 IST 2019,489636,RED REFECTORY CLOCK ,6,13.74,United Kingdom
6153,-1,5964805,Mon Apr 09 12:43:00 IST 2018,1783173,MINT GREEN ROSE TOWEL,6,4.55,United Kingdom
6154,294084,6205617,Sun Nov 04 08:21:00 IST 2018,460551,JUMBO STORAGE BAG SUKI,60,2.88,United Kingdom
6155,285411,6092471,Tue Jul 31 09:58:00 IST 2018,484176,FLOWERS CHANDELIER T-LIGHT HOLDER,18,8.63,United Kingdom
6156,-1,5909607,Sat Feb 17 05:58:00 IST 2018,1771938,SET OF 3 HEART COOKIE CUTTERS,3,3.47,United Kingdom
6157,309330,6005780,Sun May 20 08:49:00 IST 2018,461055,DOORMAT UNION JACK GUNS AND ROSES,3,10.98,United Kingdom
6158,379449,6055632,Sat Jun 30 12:31:00 IST 2018,444255,RED RETROSPOT PEG BAG,3,3.52,United Kingdom
6159,336336,5915503,Mon Feb 19 08:36:00 IST 2018,475062,BOX OF VINTAGE ALPHABET BLOCKS,3,13.74,United Kingdom
6160,-1,6333129,Wed Jan 23 05:05:00 IST 2019,469119,CHRISTMAS TREE PAINTED ZINC ,15,0.87,United Kingdom
6161,303702,5975585,Wed Apr 18 09:30:00 IST 2018,1779855,COLOUR GLASS T-LIGHT HOLDER HANGING,24,0.9,United Kingdom
6162,330099,6069910,Mon Jul 16 07:32:00 IST 2018,481068,PACK OF 20 NAPKINS RED APPLES,3,1.18,United Kingdom
6163,-1,6361784,Tue Feb 05 05:21:00 IST 2019,481152,YELLOW COAT RACK PARIS FASHION,3,14.9,United Kingdom
6164,358428,6223052,Sun Nov 18 08:10:00 IST 2018,1787079,JUMBO BAG RED RETROSPOT,30,2.88,United Kingdom
6165,306432,6269373,Tue Dec 18 14:08:00 IST 2018,456351,RED TOADSTOOL LED NIGHT LIGHT,3,2.28,United Kingdom
6166,-1,5927647,Sun Feb 25 11:29:00 IST 2018,461769,PACK OF 20 SKULL PAPER NAPKINS,12,3.47,United Kingdom
6167,351666,6386996,Sat Feb 16 08:33:00 IST 2019,477813,SMALL YELLOW BABUSHKA NOTEBOOK ,72,0.29,United Kingdom
6168,-1,5933774,Wed Feb 28 10:41:00 IST 2018,481803,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,15.21,United Kingdom
6169,376341,6161144,Tue Sep 25 14:56:00 IST 2018,487347,LUNCH BAG ALPHABET DESIGN,3,2.28,United Kingdom
6170,-1,6261222,Wed Dec 12 13:22:00 IST 2018,487179,JUMBO BAG APPLES,9,5.7,United Kingdom
6171,300447,6229377,Sat Nov 24 05:37:00 IST 2018,485289,LED TEA LIGHTS,36,3.99,United Kingdom
6172,324387,5951121,Tue Mar 27 07:26:00 IST 2018,445158,WHITE HEART CONFETTI IN TUBE,36,2.28,United Kingdom
6173,303681,6124624,Sun Aug 26 09:15:00 IST 2018,477288,ALARM CLOCK BAKELIKE PINK,6,5.18,United Kingdom
6174,270606,6069525,Mon Jul 16 07:21:00 IST 2018,482160,JAM MAKING SET WITH JARS,18,5.87,United Kingdom
6175,334950,6209379,Tue Nov 06 10:13:00 IST 2018,434973,JUMBO BAG OWLS,60,2.88,United Kingdom
6176,296709,6393772,Tue Feb 19 07:02:00 IST 2019,473802,MONSTERS STENCIL CRAFT,36,1.73,United Kingdom
6177,259602,5986233,Tue May 01 06:30:00 IST 2018,460173,VINTAGE SEASIDE JIGSAW PUZZLES,12,5.18,Belgium
6178,355551,6385522,Fri Feb 15 09:15:00 IST 2019,493500,KEY RING BASEBALL BOOT ASSORTED ,36,1.73,United Kingdom
6179,313131,6015471,Tue May 29 11:03:00 IST 2018,445662,SET/4 BADGES BEETLES,30,1.73,EIRE
6180,302484,6024909,Wed Jun 06 06:05:00 IST 2018,475902,LUNCH BAG DOLLY GIRL DESIGN,60,2.28,United Kingdom
6181,355740,5992690,Mon May 07 08:27:00 IST 2018,435267,LUNCH BAG  BLACK SKULL.,12,2.28,United Kingdom
6182,319620,6001490,Wed May 16 06:24:00 IST 2018,474999,SET OF 6 SOLDIER SKITTLES,12,5.18,United Kingdom
6183,-1,6388030,Sat Feb 16 13:28:00 IST 2019,490959,PACK OF 12 RED APPLE TISSUES,6,1.15,United Kingdom
6184,369873,6104791,Fri Aug 10 08:06:00 IST 2018,460593,PINK VINTAGE PAISLEY PICNIC BAG,30,2.28,United Kingdom
6185,-1,6309435,Sat Jan 12 10:41:00 IST 2019,486570,REGENCY TEA PLATE ROSES ,6,4.55,United Kingdom
6186,-1,5921839,Wed Feb 21 10:59:00 IST 2018,468531,OFFICE MUG WARMER BLACK+SILVER ,3,8.16,United Kingdom
6187,278649,6157921,Sun Sep 23 11:22:00 IST 2018,998886,PARTY BUNTING,12,6.84,United Kingdom
6188,-1,6099654,Sun Aug 05 11:58:00 IST 2018,464205,MIRROR MOSAIC GOBLET CANDLE HOLDER,12,5.7,United Kingdom
6189,-1,5905636,Wed Feb 14 07:36:00 IST 2018,1787583,WHITE HANGING HEART T-LIGHT HOLDER,15,8.16,United Kingdom
6190,289107,6332733,Tue Jan 22 12:59:00 IST 2019,477267,ALARM CLOCK BAKELIKE RED ,12,5.18,United Kingdom
6191,-1,5927680,Sun Feb 25 11:52:00 IST 2018,445578,RED SPOTTY BISCUIT TIN,6,11.69,United Kingdom
6192,-1,6268878,Tue Dec 18 12:08:00 IST 2018,493521,KEY RING BASEBALL BOOT UNION JACK,3,3.4,United Kingdom
